appointment_id,service_id,service_name,practice_name,contact_name,email,phone,date,time,status,booking_channel,reference_code
apt_000155,svc_billing_denials,Medical Billing and Denial Management,Clinic 00155,Manager 00155,clinic00155@example.com,+1-555-300-1155,2026-04-09,09:45,cancelled,phone_assist,COB-20260409-000155
apt_000156,svc_auditing,Medical Auditing,Clinic 00156,Manager 00156,clinic00156@example.com,+1-555-300-1156,2026-04-09,10:00,confirmed,chatbot,COB-20260409-000156
apt_000157,svc_customer_care,Customer Care,Clinic 00157,Manager 00157,clinic00157@example.com,+1-555-300-1157,2026-04-09,11:15,pending,web_form,COB-20260409-000157
apt_000158,svc_digital_marketing,Digital Marketing and Website Services,Clinic 00158,Manager 00158,clinic00158@example.com,+1-555-300-1158,2026-04-09,13:30,rescheduled,phone_assist,COB-20260409-000158
apt_000159,svc_financial_management,Financial Management,Clinic 00159,Manager 00159,clinic00159@example.com,+1-555-300-1159,2026-04-09,14:45,cancelled,chatbot,COB-20260409-000159
apt_000160,svc_communication,Communication Services,Clinic 00160,Manager 00160,clinic00160@example.com,+1-555-300-1160,2026-04-09,15:00,confirmed,web_form,COB-20260409-000160
apt_000161,svc_credentialing,Credentialing and Provider Maintenance,Clinic 00161,Manager 00161,clinic00161@example.com,+1-555-300-1161,2026-04-10,16:15,pending,phone_assist,COB-20260410-000161
apt_000162,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 00162,Manager 00162,clinic00162@example.com,+1-555-300-1162,2026-04-10,09:30,rescheduled,chatbot,COB-20260410-000162
apt_000163,svc_billing_denials,Medical Billing and Denial Management,Clinic 00163,Manager 00163,clinic00163@example.com,+1-555-300-1163,2026-04-10,10:45,cancelled,web_form,COB-20260410-000163
apt_000164,svc_auditing,Medical Auditing,Clinic 00164,Manager 00164,clinic00164@example.com,+1-555-300-1164,2026-04-10,11:00,confirmed,phone_assist,COB-20260410-000164
apt_000165,svc_customer_care,Customer Care,Clinic 00165,Manager 00165,clinic00165@example.com,+1-555-300-1165,2026-04-10,13:15,pending,chatbot,COB-20260410-000165
apt_000166,svc_digital_marketing,Digital Marketing and Website Services,Clinic 00166,Manager 00166,clinic00166@example.com,+1-555-300-1166,2026-04-10,14:30,rescheduled,web_form,COB-20260410-000166
apt_000167,svc_financial_management,Financial Management,Clinic 00167,Manager 00167,clinic00167@example.com,+1-555-300-1167,2026-04-10,15:45,cancelled,phone_assist,COB-20260410-000167
apt_000168,svc_communication,Communication Services,Clinic 00168,Manager 00168,clinic00168@example.com,+1-555-300-1168,2026-04-10,16:00,confirmed,chatbot,COB-20260410-000168
apt_000169,svc_credentialing,Credentialing and Provider Maintenance,Clinic 00169,Manager 00169,clinic00169@example.com,+1-555-300-1169,2026-04-10,09:15,pending,web_form,COB-20260410-000169
apt_000170,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 00170,Manager 00170,clinic00170@example.com,+1-555-300-1170,2026-04-10,10:30,rescheduled,phone_assist,COB-20260410-000170
apt_000171,svc_billing_denials,Medical Billing and Denial Management,Clinic 00171,Manager 00171,clinic00171@example.com,+1-555-300-1171,2026-04-10,11:45,cancelled,chatbot,COB-20260410-000171
apt_000172,svc_auditing,Medical Auditing,Clinic 00172,Manager 00172,clinic00172@example.com,+1-555-300-1172,2026-04-10,13:00,confirmed,web_form,COB-20260410-000172
apt_000173,svc_customer_care,Customer Care,Clinic 00173,Manager 00173,clinic00173@example.com,+1-555-300-1173,2026-04-10,14:15,pending,phone_assist,COB-20260410-000173
apt_000174,svc_digital_marketing,Digital Marketing and Website Services,Clinic 00174,Manager 00174,clinic00174@example.com,+1-555-300-1174,2026-04-10,15:30,rescheduled,chatbot,COB-20260410-000174
apt_000175,svc_financial_management,Financial Management,Clinic 00175,Manager 00175,clinic00175@example.com,+1-555-300-1175,2026-04-10,16:45,cancelled,web_form,COB-20260410-000175
apt_000176,svc_communication,Communication Services,Clinic 00176,Manager 00176,clinic00176@example.com,+1-555-300-1176,2026-04-10,09:00,confirmed,phone_assist,COB-20260410-000176
apt_000177,svc_credentialing,Credentialing and Provider Maintenance,Clinic 00177,Manager 00177,clinic00177@example.com,+1-555-300-1177,2026-04-10,10:15,pending,chatbot,COB-20260410-000177
apt_000178,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 00178,Manager 00178,clinic00178@example.com,+1-555-300-1178,2026-04-10,11:30,rescheduled,web_form,COB-20260410-000178
apt_000179,svc_billing_denials,Medical Billing and Denial Management,Clinic 00179,Manager 00179,clinic00179@example.com,+1-555-300-1179,2026-04-10,13:45,cancelled,phone_assist,COB-20260410-000179
apt_000180,svc_auditing,Medical Auditing,Clinic 00180,Manager 00180,clinic00180@example.com,+1-555-300-1180,2026-04-10,14:00,confirmed,chatbot,COB-20260410-000180
apt_000181,svc_customer_care,Customer Care,Clinic 00181,Manager 00181,clinic00181@example.com,+1-555-300-1181,2026-04-10,15:15,pending,web_form,COB-20260410-000181
apt_000182,svc_digital_marketing,Digital Marketing and Website Services,Clinic 00182,Manager 00182,clinic00182@example.com,+1-555-300-1182,2026-04-10,16:30,rescheduled,phone_assist,COB-20260410-000182
apt_000183,svc_financial_management,Financial Management,Clinic 00183,Manager 00183,clinic00183@example.com,+1-555-300-1183,2026-04-10,09:45,cancelled,chatbot,COB-20260410-000183
apt_000184,svc_communication,Communication Services,Clinic 00184,Manager 00184,clinic00184@example.com,+1-555-300-1184,2026-04-10,10:00,confirmed,web_form,COB-20260410-000184
apt_000185,svc_credentialing,Credentialing and Provider Maintenance,Clinic 00185,Manager 00185,clinic00185@example.com,+1-555-300-1185,2026-04-10,11:15,pending,phone_assist,COB-20260410-000185
apt_000186,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 00186,Manager 00186,clinic00186@example.com,+1-555-300-1186,2026-04-10,13:30,rescheduled,chatbot,COB-20260410-000186
apt_000187,svc_billing_denials,Medical Billing and Denial Management,Clinic 00187,Manager 00187,clinic00187@example.com,+1-555-300-1187,2026-04-10,14:45,cancelled,web_form,COB-20260410-000187
apt_000188,svc_auditing,Medical Auditing,Clinic 00188,Manager 00188,clinic00188@example.com,+1-555-300-1188,2026-04-10,15:00,confirmed,phone_assist,COB-20260410-000188
apt_000189,svc_customer_care,Customer Care,Clinic 00189,Manager 00189,clinic00189@example.com,+1-555-300-1189,2026-04-10,16:15,pending,chatbot,COB-20260410-000189
apt_000190,svc_digital_marketing,Digital Marketing and Website Services,Clinic 00190,Manager 00190,clinic00190@example.com,+1-555-300-1190,2026-04-10,09:30,rescheduled,web_form,COB-20260410-000190
apt_000191,svc_financial_management,Financial Management,Clinic 00191,Manager 00191,clinic00191@example.com,+1-555-300-1191,2026-04-10,10:45,cancelled,phone_assist,COB-20260410-000191
apt_000192,svc_communication,Communication Services,Clinic 00192,Manager 00192,clinic00192@example.com,+1-555-300-1192,2026-04-10,11:00,confirmed,chatbot,COB-20260410-000192
apt_000193,svc_credentialing,Credentialing and Provider Maintenance,Clinic 00193,Manager 00193,clinic00193@example.com,+1-555-300-1193,2026-04-10,13:15,pending,web_form,COB-20260410-000193
apt_000194,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 00194,Manager 00194,clinic00194@example.com,+1-555-300-1194,2026-04-10,14:30,rescheduled,phone_assist,COB-20260410-000194
apt_000195,svc_billing_denials,Medical Billing and Denial Management,Clinic 00195,Manager 00195,clinic00195@example.com,+1-555-300-1195,2026-04-10,15:45,cancelled,chatbot,COB-20260410-000195
apt_000196,svc_auditing,Medical Auditing,Clinic 00196,Manager 00196,clinic00196@example.com,+1-555-300-1196,2026-04-10,16:00,confirmed,web_form,COB-20260410-000196
apt_000197,svc_customer_care,Customer Care,Clinic 00197,Manager 00197,clinic00197@example.com,+1-555-300-1197,2026-04-10,09:15,pending,phone_assist,COB-20260410-000197
apt_000198,svc_digital_marketing,Digital Marketing and Website Services,Clinic 00198,Manager 00198,clinic00198@example.com,+1-555-300-1198,2026-04-10,10:30,rescheduled,chatbot,COB-20260410-000198
apt_000199,svc_financial_management,Financial Management,Clinic 00199,Manager 00199,clinic00199@example.com,+1-555-300-1199,2026-04-10,11:45,cancelled,web_form,COB-20260410-000199
apt_000200,svc_communication,Communication Services,Clinic 00200,Manager 00200,clinic00200@example.com,+1-555-300-1200,2026-04-10,13:00,confirmed,phone_assist,COB-20260410-000200
apt_000201,svc_credentialing,Credentialing and Provider Maintenance,Clinic 00201,Manager 00201,clinic00201@example.com,+1-555-300-1201,2026-04-11,14:15,pending,chatbot,COB-20260411-000201
apt_000202,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 00202,Manager 00202,clinic00202@example.com,+1-555-300-1202,2026-04-11,15:30,rescheduled,web_form,COB-20260411-000202
apt_000203,svc_billing_denials,Medical Billing and Denial Management,Clinic 00203,Manager 00203,clinic00203@example.com,+1-555-300-1203,2026-04-11,16:45,cancelled,phone_assist,COB-20260411-000203
apt_000204,svc_auditing,Medical Auditing,Clinic 00204,Manager 00204,clinic00204@example.com,+1-555-300-1204,2026-04-11,09:00,confirmed,chatbot,COB-20260411-000204
apt_000205,svc_customer_care,Customer Care,Clinic 00205,Manager 00205,clinic00205@example.com,+1-555-300-1205,2026-04-11,10:15,pending,web_form,COB-20260411-000205
apt_000206,svc_digital_marketing,Digital Marketing and Website Services,Clinic 00206,Manager 00206,clinic00206@example.com,+1-555-300-1206,2026-04-11,11:30,rescheduled,phone_assist,COB-20260411-000206
apt_000207,svc_financial_management,Financial Management,Clinic 00207,Manager 00207,clinic00207@example.com,+1-555-300-1207,2026-04-11,13:45,cancelled,chatbot,COB-20260411-000207
apt_000208,svc_communication,Communication Services,Clinic 00208,Manager 00208,clinic00208@example.com,+1-555-300-1208,2026-04-11,14:00,confirmed,web_form,COB-20260411-000208
apt_000209,svc_credentialing,Credentialing and Provider Maintenance,Clinic 00209,Manager 00209,clinic00209@example.com,+1-555-300-1209,2026-04-11,15:15,pending,phone_assist,COB-20260411-000209
apt_000210,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 00210,Manager 00210,clinic00210@example.com,+1-555-300-1210,2026-04-11,16:30,rescheduled,chatbot,COB-20260411-000210
apt_000211,svc_billing_denials,Medical Billing and Denial Management,Clinic 00211,Manager 00211,clinic00211@example.com,+1-555-300-1211,2026-04-11,09:45,cancelled,web_form,COB-20260411-000211
apt_000212,svc_auditing,Medical Auditing,Clinic 00212,Manager 00212,clinic00212@example.com,+1-555-300-1212,2026-04-11,10:00,confirmed,phone_assist,COB-20260411-000212
apt_000213,svc_customer_care,Customer Care,Clinic 00213,Manager 00213,clinic00213@example.com,+1-555-300-1213,2026-04-11,11:15,pending,chatbot,COB-20260411-000213
apt_000214,svc_digital_marketing,Digital Marketing and Website Services,Clinic 00214,Manager 00214,clinic00214@example.com,+1-555-300-1214,2026-04-11,13:30,rescheduled,web_form,COB-20260411-000214
apt_000215,svc_financial_management,Financial Management,Clinic 00215,Manager 00215,clinic00215@example.com,+1-555-300-1215,2026-04-11,14:45,cancelled,phone_assist,COB-20260411-000215
apt_000216,svc_communication,Communication Services,Clinic 00216,Manager 00216,clinic00216@example.com,+1-555-300-1216,2026-04-11,15:00,confirmed,chatbot,COB-20260411-000216
apt_000217,svc_credentialing,Credentialing and Provider Maintenance,Clinic 00217,Manager 00217,clinic00217@example.com,+1-555-300-1217,2026-04-11,16:15,pending,web_form,COB-20260411-000217
apt_000218,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 00218,Manager 00218,clinic00218@example.com,+1-555-300-1218,2026-04-11,09:30,rescheduled,phone_assist,COB-20260411-000218
apt_000219,svc_billing_denials,Medical Billing and Denial Management,Clinic 00219,Manager 00219,clinic00219@example.com,+1-555-300-1219,2026-04-11,10:45,cancelled,chatbot,COB-20260411-000219
apt_000220,svc_auditing,Medical Auditing,Clinic 00220,Manager 00220,clinic00220@example.com,+1-555-300-1220,2026-04-11,11:00,confirmed,web_form,COB-20260411-000220
apt_000221,svc_customer_care,Customer Care,Clinic 00221,Manager 00221,clinic00221@example.com,+1-555-300-1221,2026-04-11,13:15,pending,phone_assist,COB-20260411-000221
apt_000222,svc_digital_marketing,Digital Marketing and Website Services,Clinic 00222,Manager 00222,clinic00222@example.com,+1-555-300-1222,2026-04-11,14:30,rescheduled,chatbot,COB-20260411-000222
apt_000223,svc_financial_management,Financial Management,Clinic 00223,Manager 00223,clinic00223@example.com,+1-555-300-1223,2026-04-11,15:45,cancelled,web_form,COB-20260411-000223
apt_000224,svc_communication,Communication Services,Clinic 00224,Manager 00224,clinic00224@example.com,+1-555-300-1224,2026-04-11,16:00,confirmed,phone_assist,COB-20260411-000224
apt_000225,svc_credentialing,Credentialing and Provider Maintenance,Clinic 00225,Manager 00225,clinic00225@example.com,+1-555-300-1225,2026-04-11,09:15,pending,chatbot,COB-20260411-000225
apt_000226,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 00226,Manager 00226,clinic00226@example.com,+1-555-300-1226,2026-04-11,10:30,rescheduled,web_form,COB-20260411-000226
apt_000227,svc_billing_denials,Medical Billing and Denial Management,Clinic 00227,Manager 00227,clinic00227@example.com,+1-555-300-1227,2026-04-11,11:45,cancelled,phone_assist,COB-20260411-000227
apt_000228,svc_auditing,Medical Auditing,Clinic 00228,Manager 00228,clinic00228@example.com,+1-555-300-1228,2026-04-11,13:00,confirmed,chatbot,COB-20260411-000228
apt_000229,svc_customer_care,Customer Care,Clinic 00229,Manager 00229,clinic00229@example.com,+1-555-300-1229,2026-04-11,14:15,pending,web_form,COB-20260411-000229
apt_000230,svc_digital_marketing,Digital Marketing and Website Services,Clinic 00230,Manager 00230,clinic00230@example.com,+1-555-300-1230,2026-04-11,15:30,rescheduled,phone_assist,COB-20260411-000230
apt_000231,svc_financial_management,Financial Management,Clinic 00231,Manager 00231,clinic00231@example.com,+1-555-300-1231,2026-04-11,16:45,cancelled,chatbot,COB-20260411-000231
apt_000232,svc_communication,Communication Services,Clinic 00232,Manager 00232,clinic00232@example.com,+1-555-300-1232,2026-04-11,09:00,confirmed,web_form,COB-20260411-000232
apt_000233,svc_credentialing,Credentialing and Provider Maintenance,Clinic 00233,Manager 00233,clinic00233@example.com,+1-555-300-1233,2026-04-11,10:15,pending,phone_assist,COB-20260411-000233
apt_000234,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 00234,Manager 00234,clinic00234@example.com,+1-555-300-1234,2026-04-11,11:30,rescheduled,chatbot,COB-20260411-000234
apt_000235,svc_billing_denials,Medical Billing and Denial Management,Clinic 00235,Manager 00235,clinic00235@example.com,+1-555-300-1235,2026-04-11,13:45,cancelled,web_form,COB-20260411-000235
apt_000236,svc_auditing,Medical Auditing,Clinic 00236,Manager 00236,clinic00236@example.com,+1-555-300-1236,2026-04-11,14:00,confirmed,phone_assist,COB-20260411-000236
apt_000237,svc_customer_care,Customer Care,Clinic 00237,Manager 00237,clinic00237@example.com,+1-555-300-1237,2026-04-11,15:15,pending,chatbot,COB-20260411-000237
apt_000238,svc_digital_marketing,Digital Marketing and Website Services,Clinic 00238,Manager 00238,clinic00238@example.com,+1-555-300-1238,2026-04-11,16:30,rescheduled,web_form,COB-20260411-000238
apt_000239,svc_financial_management,Financial Management,Clinic 00239,Manager 00239,clinic00239@example.com,+1-555-300-1239,2026-04-11,09:45,cancelled,phone_assist,COB-20260411-000239
apt_000240,svc_communication,Communication Services,Clinic 00240,Manager 00240,clinic00240@example.com,+1-555-300-1240,2026-04-11,10:00,confirmed,chatbot,COB-20260411-000240
apt_000241,svc_credentialing,Credentialing and Provider Maintenance,Clinic 00241,Manager 00241,clinic00241@example.com,+1-555-300-1241,2026-04-12,11:15,pending,web_form,COB-20260412-000241
apt_000242,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 00242,Manager 00242,clinic00242@example.com,+1-555-300-1242,2026-04-12,13:30,rescheduled,phone_assist,COB-20260412-000242
apt_000243,svc_billing_denials,Medical Billing and Denial Management,Clinic 00243,Manager 00243,clinic00243@example.com,+1-555-300-1243,2026-04-12,14:45,cancelled,chatbot,COB-20260412-000243
apt_000244,svc_auditing,Medical Auditing,Clinic 00244,Manager 00244,clinic00244@example.com,+1-555-300-1244,2026-04-12,15:00,confirmed,web_form,COB-20260412-000244
